I,II,V1,V2,V3,V4,V5,V6,III,aVR,aVL,aVF
-48,-29,39,58,-9,9,-68,0,19,38,-33,-5
-29,-19,48,73,0,19,-58,9,10,24,-19,-4
-9,-9,58,87,9,29,-48,19,0,9,-4,-4
-39,-34,34,68,-14,14,-63,9,5,36,-22,-14
-68,-48,19,48,-29,0,-78,0,20,58,-44,-14
-97,-63,4,29,-43,-14,-92,-9,34,80,-65,-14
-126,-78,-9,9,-58,-29,-107,-19,48,102,-87,-15
-112,-73,0,24,-48,-39,-97,-19,39,92,-75,-17
-107,-68,9,29,-48,-39,-97,-19,39,87,-73,-14
-102,-63,19,34,-48,-39,-97,-19,39,82,-70,-12
-97,-58,29,39,-48,-39,-97,-19,39,77,-68,-9
-92,-39,43,48,-48,-34,-92,-19,53,65,-72,7
-87,-19,48,48,-48,-29,-87,-19,68,53,-77,24
-82,0,53,48,-48,-24,-82,-19,82,41,-82,41
-78,19,58,48,-48,-19,-78,-19,97,29,-87,58
-58,43,58,58,-34,-14,-68,-4,101,7,-79,72
-48,58,58,58,-29,-9,-68,0,106,-5,-77,82
-39,73,58,58,-24,-4,-68,4,112,-17,-75,92
-29,87,58,58,-19,0,-68,9,116,-29,-72,101
-58,19,43,43,-24,-9,-78,0,77,19,-67,48
-78,-39,39,39,-29,-9,-78,0,39,58,-58,0
-97,-97,34,34,-34,-9,-78,0,0,97,-48,-48
-117,-156,29,29,-39,-9,-78,0,-39,136,-39,-97
-126,-141,34,34,-39,-9,-78,-4,-15,133,-55,-78
-136,-126,39,39,-39,-9,-78,-9,10,131,-73,-58
-146,-112,43,43,-39,-9,-78,-14,34,129,-90,-39
-156,-97,48,48,-39,-9,-78,-19,59,126,-107,-19
-146,-78,58,48,-48,-9,-78,-29,68,112,-107,-5
-136,-68,58,48,-48,-9,-78,-29,68,102,-102,0
-126,-58,58,48,-48,-9,-78,-29,68,92,-97,5
-117,-48,58,48,-48,-9,-78,-29,69,82,-93,10
-126,-73,48,39,-48,0,-68,-19,53,99,-89,-10
-136,-87,48,39,-48,0,-68,-19,49,111,-92,-19
-146,-102,48,39,-48,0,-68,-19,44,124,-95,-29
-156,-117,48,39,-48,0,-68,-19,39,136,-97,-39
-141,-107,63,48,-39,9,-48,-9,34,124,-87,-36
-136,-97,78,58,-29,19,-39,0,39,116,-87,-29
-131,-87,92,68,-19,29,-29,9,44,109,-87,-21
-126,-78,107,78,-9,39,-19,19,48,102,-87,-15
-126,-97,92,68,-19,19,-43,0,29,111,-77,-34
-126,-107,78,58,-29,9,-58,-9,19,116,-72,-44
-126,-117,63,48,-39,0,-73,-19,9,121,-67,-54
-126,-126,48,39,-48,-9,-87,-29,0,126,-63,-63
-131,-117,29,24,-58,-19,-87,-34,14,124,-72,-51
-136,-117,19,19,-58,-19,-87,-39,19,126,-77,-49
-141,-117,9,14,-58,-19,-87,-43,24,129,-82,-46
-146,-117,0,9,-58,-19,-87,-48,29,131,-87,-44
-136,-97,14,19,-63,-24,-102,-58,39,116,-87,-29
-136,-87,19,19,-68,-29,-107,-58,49,111,-92,-19
-136,-78,24,19,-73,-34,-112,-58,58,107,-97,-10
-136,-68,29,19,-78,-39,-117,-58,68,102,-102,0
-175,-126,78,58,-29,-19,-97,-29,49,150,-112,-38
-165,-146,68,48,-48,-39,-146,-68,19,155,-92,-63
-97,-175,39,19,-87,-97,-224,-136,-78,136,-9,-126
-126,-214,29,29,-87,-117,-273,-175,-88,170,-19,-151
-195,-244,48,68,-58,-107,-302,-195,-49,219,-73,-146
-185,-244,68,78,-39,-107,-322,-204,-59,214,-63,-151
-234,-263,87,78,-19,-87,-322,-214,-29,248,-102,-146
-283,-263,87,97,0,-48,-283,-195,20,273,-151,-121
-165,-97,117,136,68,48,-175,-126,68,131,-116,-14
0,87,165,195,146,175,-19,-39,87,-43,-43,87
39,117,156,204,195,292,146,19,78,-78,-19,97
9,97,146,224,263,439,351,87,88,-53,-39,92
0,97,146,244,351,624,614,146,97,-48,-48,97
29,117,97,224,390,780,858,195,88,-73,-29,102
107,195,58,195,419,927,1112,263,88,-151,9,141
136,253,78,214,488,1083,1385,370,117,-194,9,185
117,302,97,253,546,1210,1639,448,185,-209,-34,243
87,370,78,263,585,1317,1825,488,283,-228,-98,326
58,390,78,263,605,1385,1952,507,332,-224,-137,361
29,380,97,283,624,1434,2049,546,351,-204,-161,365
19,380,117,283,605,1395,2030,527,361,-199,-171,370
29,302,117,273,527,1141,1688,429,273,-165,-122,287
-9,165,126,283,429,741,1102,292,174,-78,-91,169
-78,107,156,302,351,390,595,204,185,-14,-131,146
-107,87,185,331,283,117,175,156,194,10,-150,140
-78,39,214,341,214,-107,-195,97,117,19,-97,78
-39,-19,204,331,185,-195,-400,9,20,29,-29,0
-68,-87,175,322,195,-175,-429,-97,-19,77,-24,-53
-107,-107,214,380,234,-136,-409,-136,0,107,-53,-53
-39,-78,253,419,244,-117,-409,-146,-39,58,0,-58
-19,-107,253,439,263,-87,-400,-146,-88,63,34,-97
-117,-146,312,527,351,-19,-331,-117,-29,131,-44,-87
-156,-107,380,644,458,58,-273,-97,49,131,-102,-29
-136,-87,390,702,488,78,-263,-126,49,111,-92,-19
-97,-68,409,741,517,78,-244,-117,29,82,-63,-19
-78,-9,439,790,527,78,-224,-87,69,43,-73,30
-87,58,448,810,488,48,-244,-117,145,14,-116,101
-107,58,478,829,429,0,-273,-136,165,24,-136,111
-165,0,546,878,409,9,-263,-97,165,82,-165,82
-175,-48,585,936,409,39,-214,-58,127,111,-151,39
-107,-9,605,976,400,39,-204,-58,98,58,-102,44
-39,39,614,1005,370,19,-224,-78,78,0,-58,58
9,117,634,1015,370,29,-204,-68,108,-63,-49,112
19,195,653,995,370,58,-156,-19,176,-107,-78,185
-9,195,624,917,322,58,-146,0,204,-93,-106,199
-29,156,546,780,234,0,-195,-48,185,-63,-107,170
-78,87,448,634,136,-68,-263,-117,165,-4,-121,126
-97,9,400,556,87,-87,-273,-126,106,44,-101,57
0,19,439,546,126,-9,-175,-29,19,-9,-9,19
48,68,429,497,126,48,-97,19,20,-58,14,44
-68,19,322,341,48,9,-126,-29,87,24,-77,53
-156,-29,244,234,-19,-29,-156,-48,127,92,-141,49
-107,-9,234,195,-19,-19,-136,-29,98,58,-102,44
-39,0,214,165,-19,-9,-117,-39,39,19,-39,19
-19,-29,185,146,-19,9,-107,-19,-10,24,-4,-19
-34,-24,165,126,-29,14,-92,-14,10,29,-22,-7
-39,-19,146,117,-29,19,-87,-9,20,29,-29,0
-43,-14,126,107,-29,24,-82,-4,29,28,-36,7
-48,-9,107,97,-29,29,-78,0,39,28,-43,15
-29,9,92,82,-34,19,-78,0,38,10,-33,23
-19,19,78,68,-39,19,-78,0,38,0,-28,28
-9,29,63,53,-43,19,-78,0,38,-10,-23,33
0,39,48,39,-48,19,-78,0,39,-19,-19,39
-9,24,43,29,-53,9,-92,-4,33,-7,-21,28
-9,9,39,29,-58,9,-97,-9,18,0,-13,13
-9,-4,34,29,-63,9,-102,-14,5,6,-7,0
-9,-19,29,29,-68,9,-107,-19,-10,14,0,-14
0,-34,14,14,-78,24,-92,-14,-34,17,17,-34
0,-39,9,9,-78,29,-87,-9,-39,19,19,-39
0,-43,4,4,-78,34,-82,-4,-43,21,21,-43
0,-48,0,0,-78,39,-78,0,-48,24,24,-48
-14,-43,4,9,-68,48,-78,9,-29,28,7,-36
-19,-39,9,9,-68,48,-78,9,-20,29,0,-29
-24,-34,14,9,-68,48,-78,9,-10,29,-7,-22
-29,-29,19,9,-68,48,-78,9,0,29,-14,-14
-48,-39,14,4,-73,39,-87,0,9,43,-28,-15
-58,-39,9,0,-78,39,-87,0,19,48,-38,-10
-68,-39,4,-4,-82,39,-87,0,29,53,-48,-5
-78,-39,0,-9,-87,39,-87,0,39,58,-58,0
-53,-39,-4,-24,-97,34,-92,-9,14,46,-33,-12
-39,-39,-9,-29,-97,29,-97,-19,0,39,-19,-19
-24,-39,-14,-34,-97,24,-102,-29,-15,31,-4,-27
-9,-39,-19,-39,-97,19,-107,-39,-30,24,10,-34
-29,-53,-29,-48,-107,24,-97,-29,-24,41,-2,-38
-39,-58,-29,-48,-107,29,-97,-29,-19,48,-10,-38
-48,-63,-29,-48,-107,34,-97,-29,-15,55,-16,-39
-58,-68,-29,-48,-107,39,-97,-29,-10,63,-24,-39
-43,-68,-29,-58,-97,34,-107,-39,-25,55,-9,-46
-29,-68,-29,-58,-97,29,-107,-39,-39,48,5,-53
-14,-68,-29,-58,-97,24,-107,-39,-54,41,20,-61
0,-68,-29,-58,-97,19,-107,-39,-68,34,34,-68
-9,-58,-29,-68,-102,29,-97,-29,-49,33,20,-53
-9,-48,-29,-68,-107,29,-97,-29,-39,28,15,-43
-9,-39,-29,-68,-112,29,-97,-29,-30,24,10,-34
-9,-29,-29,-68,-117,29,-97,-29,-20,19,5,-24
-14,-43,-34,-73,-126,14,-102,-43,-29,28,7,-36
-19,-48,-39,-78,-126,9,-107,-48,-29,33,5,-38
-24,-53,-43,-82,-126,4,-112,-53,-29,38,2,-41
-29,-58,-48,-87,-126,0,-117,-58,-29,43,0,-43
-29,-63,-29,-68,-102,24,-87,-29,-34,46,2,-48
-29,-68,-19,-58,-87,39,-68,-9,-39,48,5,-53
-29,-73,-9,-48,-73,53,-48,9,-44,51,7,-58
-29,-78,0,-39,-58,68,-29,29,-49,53,10,-63
-14,-58,-24,-63,-82,43,-43,4,-44,36,15,-51
0,-48,-39,-78,-97,29,-58,-9,-48,24,24,-48
14,-39,-53,-92,-112,14,-73,-24,-53,12,33,-46
29,-29,-68,-107,-126,0,-87,-39,-58,0,43,-43
19,-53,-58,-107,-117,9,-82,-29,-72,17,45,-62
19,-68,-58,-107,-117,9,-78,-29,-87,24,53,-77
19,-82,-58,-107,-117,9,-73,-29,-101,31,60,-91
19,-97,-58,-107,-117,9,-68,-29,-116,39,67,-106
4,-92,-73,-122,-131,-4,-78,-34,-96,44,50,-94
-9,-87,-78,-126,-136,-9,-78,-39,-78,48,34,-82
-24,-82,-82,-131,-141,-14,-78,-43,-58,53,17,-70
-39,-78,-87,-136,-146,-19,-78,-48,-39,58,0,-58
-48,-126,-126,-185,-185,-39,-97,-78,-78,87,15,-102
-29,-126,-117,-185,-185,-29,-78,-78,-97,77,34,-111
-29,-48,-39,-117,-117,39,9,0,-19,38,-5,-33
0,-9,-19,-97,-87,68,39,19,-9,4,4,-9
29,-39,-78,-126,-117,39,0,-19,-68,5,48,-53
58,-19,-92,-141,-126,39,9,-19,-77,-19,67,-48
78,0,-97,-146,-126,39,9,-19,-78,-39,78,-39
97,19,-102,-151,-126,39,9,-19,-78,-58,87,-29
117,39,-107,-156,-126,39,9,-19,-78,-78,97,-19
102,34,-112,-170,-136,53,24,-9,-68,-68,85,-17
87,29,-117,-175,-136,58,29,-9,-58,-58,72,-14
73,24,-122,-180,-136,63,34,-9,-49,-48,61,-12
58,19,-126,-185,-136,68,39,-9,-39,-38,48,-10
68,14,-126,-195,-146,78,43,-9,-54,-41,61,-20
68,9,-126,-195,-146,78,48,-9,-59,-38,63,-25
68,4,-126,-195,-146,78,53,-9,-64,-36,66,-30
68,0,-126,-195,-146,78,58,-9,-68,-34,68,-34
58,9,-136,-209,-151,92,73,-4,-49,-33,53,-20
48,9,-136,-214,-156,97,78,0,-39,-28,43,-15
39,9,-136,-219,-161,102,82,4,-30,-24,34,-10
29,9,-136,-224,-165,107,87,9,-20,-19,24,-5
24,4,-146,-239,-175,107,87,4,-20,-14,22,-8
19,0,-156,-244,-175,107,87,0,-19,-9,19,-9
14,-4,-165,-248,-175,107,87,-4,-18,-5,16,-11
9,-9,-175,-253,-175,107,87,-9,-18,0,13,-13
0,-4,-185,-253,-165,122,97,-4,-4,2,2,-4
-9,0,-185,-253,-165,126,107,0,9,4,-9,4
-19,4,-185,-253,-165,131,117,4,23,7,-21,13
-29,9,-185,-253,-165,136,126,9,38,10,-33,23
-14,19,-190,-268,-180,136,126,9,33,-2,-23,26
0,29,-195,-273,-185,136,126,9,29,-14,-14,29
14,39,-200,-278,-190,136,126,9,25,-26,-5,32
29,48,-204,-283,-195,136,126,9,19,-38,5,33
14,43,-214,-287,-200,126,136,14,29,-28,-7,36
0,39,-214,-292,-204,126,136,19,39,-19,-19,39
-14,34,-214,-297,-209,126,136,24,48,-10,-31,41
-29,29,-214,-302,-214,126,136,29,58,0,-43,43
-19,43,-204,-297,-214,117,126,19,62,-12,-40,52
-9,48,-195,-292,-214,117,126,19,57,-19,-33,52
0,53,-185,-287,-214,117,126,19,53,-26,-26,53
9,58,-175,-283,-214,117,126,19,49,-33,-20,53
24,78,-161,-268,-200,126,141,43,54,-51,-15,66
29,87,-146,-253,-185,136,146,58,58,-58,-14,72
34,97,-131,-239,-170,146,151,73,63,-65,-14,80
39,107,-117,-224,-156,156,156,87,68,-73,-14,87
48,122,-122,-234,-165,136,136,73,74,-85,-13,98
58,126,-126,-234,-175,126,126,68,68,-92,-5,97
68,131,-131,-234,-185,117,117,63,63,-99,2,97
78,136,-136,-234,-195,107,107,58,58,-107,10,97
58,126,-126,-219,-185,102,87,48,68,-92,-5,97
48,117,-126,-214,-185,97,78,48,69,-82,-10,93
39,107,-126,-209,-185,92,68,48,68,-73,-14,87
29,97,-126,-204,-185,87,58,48,68,-63,-19,82
24,82,-122,-190,-170,78,48,43,58,-53,-17,70
19,78,-117,-185,-165,68,39,39,59,-48,-20,68
14,73,-112,-180,-161,58,29,34,59,-43,-22,66
9,68,-107,-175,-156,48,19,29,59,-38,-25,63
4,58,-92,-161,-141,48,14,19,54,-31,-25,56
0,58,-78,-146,-136,48,9,19,58,-29,-29,58
-4,58,-63,-131,-131,48,4,19,62,-27,-33,60
-9,58,-48,-117,-126,48,0,19,67,-24,-38,62
-24,53,-34,-97,-107,58,9,24,77,-14,-50,65
-29,48,-19,-78,-97,58,9,29,77,-9,-53,62
-34,43,-4,-58,-87,58,9,34,77,-4,-55,60
-39,39,9,-39,-78,58,9,39,78,0,-58,58
-24,53,19,-19,-63,48,4,39,77,-14,-50,65
-9,58,29,-9,-58,48,0,39,67,-24,-38,62
4,63,39,0,-53,48,-4,39,59,-33,-27,61
19,68,48,9,-48,48,-9,39,49,-43,-15,58
0,43,39,24,-39,34,-24,34,43,-21,-21,43
-19,19,39,29,-39,29,-29,29,38,0,-28,28
-39,-4,39,34,-39,24,-34,24,35,21,-37,15
-58,-29,39,39,-39,19,-39,19,29,43,-43,0
-48,-43,48,39,-48,14,-53,14,5,45,-26,-19
-48,-48,48,39,-48,9,-58,9,0,48,-24,-24
-48,-53,48,39,-48,4,-63,4,-5,50,-21,-29
-48,-58,48,39,-48,0,-68,0,-10,53,-19,-34
-58,-48,48,39,-39,9,-58,9,10,53,-34,-19
-68,-39,48,39,-39,9,-58,9,29,53,-48,-5
-78,-29,48,39,-39,9,-58,9,49,53,-63,10
-87,-19,48,39,-39,9,-58,9,68,53,-77,24
-73,-24,29,29,-48,0,-78,0,49,48,-61,12
-68,-29,19,19,-58,-9,-87,-9,39,48,-53,5
-63,-34,9,9,-68,-19,-97,-19,29,48,-46,-2
-58,-39,0,0,-78,-29,-107,-29,19,48,-38,-10
-73,-34,4,4,-63,-19,-102,-24,39,53,-56,2
-78,-29,9,9,-58,-19,-97,-19,49,53,-63,10
-82,-24,14,14,-53,-19,-92,-14,58,53,-70,17
-87,-19,19,19,-48,-19,-87,-9,68,53,-77,24
-82,-29,34,24,-58,-19,-97,-14,53,55,-67,12
-78,-29,39,29,-58,-19,-97,-19,49,53,-63,10
-73,-29,43,34,-58,-19,-97,-24,44,51,-58,7
-68,-29,48,39,-58,-19,-97,-29,39,48,-53,5
-29,58,68,68,-29,0,-87,0,87,-14,-58,72
-58,0,48,58,-48,-29,-117,-19,58,29,-58,29
-39,-97,48,48,-68,-58,-156,-48,-58,68,9,-77
-29,-156,68,78,-48,-68,-185,-68,-127,92,49,-141
-117,-204,107,117,-19,-68,-224,-87,-87,160,-15,-145
-175,-195,126,126,-19,-97,-292,-117,-20,185,-77,-107
-117,-165,126,136,-9,-107,-351,-146,-48,141,-34,-106
-19,-107,156,156,19,-78,-361,-156,-88,63,34,-97
-19,-78,156,175,39,-48,-341,-146,-59,48,20,-68
-156,-126,146,165,48,-9,-312,-126,30,141,-93,-48
-214,-136,126,165,68,48,-244,-97,78,175,-146,-29
-156,-68,97,136,68,126,-117,-68,88,112,-122,10
-126,48,78,117,87,244,78,-19,174,39,-150,111
-117,107,78,136,175,439,380,58,224,5,-170,165
-48,107,78,175,302,712,761,175,155,-29,-101,131
9,126,68,175,390,966,1141,292,117,-67,-54,121
0,234,78,195,468,1171,1483,409,234,-117,-117,234
-9,331,126,263,575,1346,1795,517,340,-161,-174,335
-29,390,136,302,644,1483,2020,575,419,-180,-224,404
-29,439,126,312,663,1551,2108,585,468,-205,-248,453
29,439,146,341,702,1590,2186,605,410,-234,-190,424
39,409,146,351,702,1551,2147,605,370,-224,-165,389
-19,361,146,341,624,1288,1756,527,380,-171,-199,370
-126,253,185,370,556,907,1141,419,379,-63,-252,316
-156,224,263,448,536,595,634,351,380,-34,-268,302
-156,224,302,478,488,331,195,283,380,-34,-268,302
-165,126,292,458,380,48,-214,165,291,19,-228,208
-165,-9,263,448,322,-87,-429,78,156,87,-160,73
-175,-39,244,458,341,-39,-400,29,136,107,-155,48
-204,-19,253,448,351,9,-361,0,185,111,-194,83
-185,-29,263,478,380,39,-341,-19,156,107,-170,63
-175,-78,292,566,507,136,-273,-29,97,126,-136,9
-195,-68,322,683,634,234,-214,-39,127,131,-161,29
-136,9,341,741,673,253,-204,-68,145,63,-140,77
-39,39,361,800,683,244,-204,-68,78,0,-58,58
-117,-39,409,888,712,263,-175,-58,78,78,-97,19
-234,-39,458,936,702,234,-165,-48,195,136,-214,78
-175,48,478,956,644,175,-195,-68,223,63,-199,135
-107,58,488,985,595,136,-224,-107,165,24,-136,111
-165,9,527,1063,614,136,-224,-97,174,78,-169,91
-175,19,575,1132,634,156,-195,-48,194,78,-184,106
-146,48,575,1122,595,156,-175,-29,194,49,-170,121
-126,68,546,1063,536,146,-156,-29,194,29,-160,131
-117,78,546,1015,507,165,-126,0,195,19,-156,136
-136,58,527,927,458,156,-117,19,194,39,-165,126
-165,9,468,800,361,117,-146,-19,174,78,-169,91
-136,29,429,663,273,78,-156,-29,165,53,-150,97
-78,78,370,517,195,58,-126,0,156,0,-117,117
-58,68,283,361,107,39,-117,9,126,-5,-92,97
-78,0,214,253,29,19,-136,0,78,39,-78,39
-97,-68,185,214,0,9,-136,0,29,82,-63,-19
-87,-68,175,185,-19,19,-117,9,19,77,-53,-24
-68,-19,146,156,-48,19,-117,0,49,43,-58,15
-58,0,126,126,-58,9,-117,-19,58,29,-58,29
-58,9,126,126,-29,29,-97,-9,67,24,-62,38
-53,0,112,117,-14,39,-92,4,53,26,-53,26
-48,0,107,107,-9,48,-87,9,48,24,-48,24
-43,0,102,97,-4,58,-82,14,43,21,-43,21
-39,0,97,87,0,68,-78,19,39,19,-39,19
-29,0,92,87,-14,68,-68,29,29,14,-29,14
-29,0,87,87,-19,68,-68,29,29,14,-29,14
-29,0,82,87,-24,68,-68,29,29,14,-29,14
-29,0,78,87,-29,68,-68,29,29,14,-29,14
-39,-14,58,63,-43,58,-82,14,25,26,-32,5
-48,-29,39,39,-58,48,-87,9,19,38,-33,-5
-58,-43,19,14,-73,39,-92,4,15,50,-36,-14
-68,-58,0,-9,-87,29,-97,0,10,63,-39,-24
-34,-34,4,0,-78,39,-82,4,0,34,-17,-17
0,-9,9,0,-78,48,-78,9,-9,4,4,-9
34,14,14,0,-78,58,-73,14,-20,-24,27,-3
68,39,19,0,-78,68,-68,19,-29,-53,48,5
29,14,19,-14,-87,68,-78,14,-15,-21,22,0
0,-9,19,-19,-87,68,-78,9,-9,4,4,-9
-29,-34,19,-24,-87,68,-78,4,-5,31,-12,-19
-58,-58,19,-29,-87,68,-78,0,0,58,-29,-29
-39,-43,9,-34,-102,63,-82,0,-4,41,-17,-23
-19,-29,0,-39,-107,58,-87,0,-10,24,-4,-19
0,-14,-9,-43,-112,53,-92,0,-14,7,7,-14
19,0,-19,-48,-117,48,-97,0,-19,-9,19,-9
29,-4,-9,-39,-107,39,-97,-9,-33,-12,31,-18
29,-9,-9,-39,-107,39,-97,-9,-38,-10,33,-23
29,-14,-9,-39,-107,39,-97,-9,-43,-7,36,-28
29,-19,-9,-39,-107,39,-97,-9,-48,-5,38,-33
19,-19,-9,-39,-112,29,-87,-19,-38,0,28,-28
19,-19,-9,-39,-117,29,-87,-19,-38,0,28,-28
19,-19,-9,-39,-122,29,-87,-19,-38,0,28,-28
19,-19,-9,-39,-126,29,-87,-19,-38,0,28,-28
4,-48,0,-48,-136,24,-97,-24,-52,22,28,-50
0,-68,0,-48,-136,19,-97,-29,-68,34,34,-68
-4,-87,0,-48,-136,14,-97,-34,-83,45,39,-85
-9,-107,0,-48,-136,9,-97,-39,-98,58,44,-102
-19,-102,-4,-39,-131,14,-87,-24,-83,60,32,-92
-19,-97,-9,-39,-126,19,-87,-19,-78,58,29,-87
-19,-92,-14,-39,-122,24,-87,-14,-73,55,27,-82
-19,-87,-19,-39,-117,29,-87,-9,-68,53,24,-77
-34,-73,-4,-34,-102,43,-78,4,-39,53,2,-56
-39,-68,0,-29,-97,48,-68,9,-29,53,-5,-48
-43,-63,4,-24,-92,53,-58,14,-20,53,-11,-41
-48,-58,9,-19,-87,58,-48,19,-10,53,-19,-34
-39,-82,-14,-39,-107,43,-68,-4,-43,60,2,-62
-39,-97,-29,-58,-126,29,-78,-19,-58,68,9,-77
-39,-112,-43,-78,-146,14,-87,-34,-73,75,17,-92
-39,-126,-58,-97,-165,0,-97,-48,-87,82,24,-106
-9,-82,-39,-78,-146,19,-78,-24,-73,45,32,-77
19,-48,-19,-58,-126,39,-58,-9,-67,14,43,-57
48,-14,0,-39,-107,58,-39,4,-62,-17,55,-38
78,19,19,-19,-87,78,-19,19,-59,-48,68,-20
73,19,9,-34,-87,82,-14,19,-54,-46,63,-17
68,19,9,-39,-87,87,-9,19,-49,-43,58,-15
63,19,9,-43,-87,92,-4,19,-44,-41,53,-12
58,19,9,-48,-87,97,0,19,-39,-38,48,-10
43,19,0,-53,-92,92,9,9,-24,-31,33,-2
39,19,0,-58,-97,87,9,9,-20,-29,29,0
34,19,0,-63,-102,82,9,9,-15,-26,24,2
29,19,0,-68,-107,78,9,9,-10,-24,19,4
9,-14,-14,-87,-117,78,14,4,-23,2,16,-18
-9,-39,-29,-97,-126,78,19,0,-30,24,10,-34
-29,-63,-43,-107,-136,78,24,-4,-34,46,2,-48
-48,-87,-58,-117,-146,78,29,-9,-39,67,-4,-63
-29,-73,-58,-107,-141,82,43,-4,-44,51,7,-58
-19,-58,-58,-107,-136,87,48,0,-39,38,10,-48
-9,-43,-58,-107,-131,92,53,4,-34,26,12,-38
0,-29,-58,-107,-126,97,58,9,-29,14,14,-29
9,-34,-68,-122,-136,107,73,9,-43,12,26,-38
9,-39,-68,-126,-136,107,78,9,-48,15,28,-43
9,-43,-68,-131,-136,107,82,9,-52,17,30,-47
9,-48,-68,-136,-136,107,87,9,-57,19,33,-52
4,-48,-73,-146,-146,97,87,9,-52,22,28,-50
0,-48,-78,-146,-146,97,87,9,-48,24,24,-48
-4,-48,-82,-146,-146,97,87,9,-44,26,20,-46
-9,-48,-87,-146,-146,97,87,9,-39,28,15,-43
-4,-58,-87,-151,-131,117,97,24,-54,31,25,-56
0,-58,-87,-156,-126,126,107,29,-58,29,29,-58
4,-58,-87,-161,-122,136,117,34,-62,27,33,-60
9,-58,-87,-165,-117,146,126,39,-67,24,38,-62
-9,-87,-146,-224,-175,87,78,-19,-78,48,34,-82
-19,-58,-136,-204,-156,117,107,0,-39,38,10,-48
0,-29,-126,-195,-151,122,117,0,-29,14,14,-29
19,-9,-126,-195,-146,126,117,0,-28,-5,23,-18
39,9,-126,-195,-141,131,117,0,-30,-24,34,-10
58,29,-126,-195,-136,136,117,0,-29,-43,43,0
63,34,-117,-195,-126,141,131,9,-29,-48,46,2
68,39,-117,-195,-126,146,136,19,-29,-53,48,5
73,43,-117,-195,-126,151,141,29,-30,-58,51,6
78,48,-117,-195,-126,156,146,39,-30,-63,54,9
63,34,-117,-185,-117,161,156,48,-29,-48,46,2
58,29,-117,-185,-117,165,156,48,-29,-43,43,0
53,24,-117,-185,-117,170,156,48,-29,-38,41,-2
48,19,-117,-185,-117,175,156,48,-29,-33,38,-5
68,39,-117,-175,-102,190,170,58,-29,-53,48,5
87,48,-117,-165,-97,195,175,68,-39,-67,63,4
107,58,-117,-156,-92,200,180,78,-49,-82,78,4
126,68,-117,-146,-87,204,185,87,-58,-97,92,5
107,73,-107,-146,-97,195,170,73,-34,-90,70,19
87,78,-107,-146,-97,185,156,68,-9,-82,48,34
68,82,-107,-146,-97,175,141,63,14,-75,27,48
48,87,-107,-146,-97,165,126,58,39,-67,4,63
58,92,-87,-131,-87,156,117,63,34,-75,12,63
58,97,-78,-117,-78,156,117,68,39,-77,9,68
58,102,-68,-102,-68,156,117,73,44,-80,7,73
58,107,-58,-87,-58,156,117,78,49,-82,4,78
39,87,-48,-68,-53,146,112,78,48,-63,-4,67
29,68,-39,-58,-48,146,107,78,39,-48,-5,53
19,48,-29,-48,-43,146,102,78,29,-33,-5,38
9,29,-19,-39,-39,146,97,78,20,-19,-5,24
24,53,-34,-39,-53,126,73,68,29,-38,-2,41
39,78,-39,-39,-58,117,58,58,39,-58,0,58
53,102,-43,-39,-63,107,43,48,49,-77,2,75
68,126,-48,-39,-68,97,29,39,58,-97,5,92
68,122,-43,-24,-58,92,9,34,54,-95,7,88
68,117,-39,-19,-58,87,0,29,49,-92,9,83
68,112,-34,-14,-58,82,-9,24,44,-90,12,78
68,107,-29,-9,-58,78,-19,19,39,-87,14,73
63,92,-24,4,-58,73,-24,14,29,-77,17,60
58,87,-19,9,-58,68,-29,9,29,-72,14,58
53,82,-14,14,-58,63,-34,4,29,-67,12,55
48,78,-9,19,-58,58,-39,0,30,-63,9,54
43,68,9,39,-48,63,-39,4,25,-55,9,46
39,68,19,48,-39,68,-39,9,29,-53,5,48
34,68,29,58,-29,73,-39,14,34,-51,0,51
29,68,39,68,-19,78,-39,19,39,-48,-5,53
9,58,24,58,-39,63,-53,0,49,-33,-20,53
0,48,19,48,-48,48,-68,-9,48,-24,-24,48
-9,39,14,39,-58,34,-82,-19,48,-15,-28,43
-19,29,9,29,-68,19,-97,-29,48,-5,-33,38
-14,39,24,43,-58,29,-97,-24,53,-12,-33,46
-9,39,29,48,-58,29,-97,-19,48,-15,-28,43
-4,39,34,53,-58,29,-97,-14,43,-17,-23,41
0,39,39,58,-58,29,-97,-9,39,-19,-19,39
0,34,34,48,-68,24,-102,-24,34,-17,-17,34
0,29,29,48,-68,19,-107,-29,29,-14,-14,29
0,24,24,48,-68,14,-112,-34,24,-12,-12,24
0,19,19,48,-68,9,-117,-39,19,-9,-9,19
4,34,19,48,-68,9,-107,-29,30,-19,-13,32
9,39,19,48,-68,9,-107,-29,30,-24,-10,34
14,43,19,48,-68,9,-107,-29,29,-28,-7,36
19,48,19,48,-68,9,-107,-29,29,-33,-5,38
29,58,29,58,-63,19,-97,-29,29,-43,0,43
29,58,29,58,-58,19,-97,-29,29,-43,0,43
29,58,29,58,-53,19,-97,-29,29,-43,0,43
29,58,29,58,-48,19,-97,-29,29,-43,0,43
-4,43,34,63,-48,29,-97,-39,47,-19,-25,45
-29,39,39,68,-48,29,-97,-39,68,-5,-48,53
-53,34,43,73,-48,29,-97,-39,87,9,-70,60
-78,29,48,78,-48,29,-97,-39,107,24,-92,68
